Line	Spkr	StTime	Content	EnTime
1528	VLD_int_01	1706.7536	Was he the first one to leave?	1707.8951
1529	VLD_se0_ag4_f_02	1708.0312	Yeah.	1708.3736
1530	VLD_int_01	1708.4922	[Mm-hm.]	1708.9356
1531	VLD_se0_ag4_f_02	1708.7600	[He's] the first one. Got him a [job.]	1710.5585
1532	VLD_int_01	1710.2336	[<laugh>]	1710.9712
1533	VLD_se0_ag4_f_02	1711.1380	Cause	1711.4936
1534	VLD_se0_ag4_f_02	1711.4936	(pause 0.18)	1711.6780
1535	VLD_se0_ag4_f_02	1711.6780	all of 'em graduated from school.	1713.6887
1536	VLD_se0_ag4_f_02	1713.6887	(pause 0.65)	1714.3385
1537	VLD_se0_ag4_f_02	1714.3385	Two of 'em graduated from Valdosta State.	1716.4399
1538	VLD_se0_ag4_f_02	1716.4399	(pause 0.73)	1717.1687
1539	VLD_se0_ag4_f_02	1717.1687	One of them went to Morris Brown.	1718.7185
1540	VLD_se0_ag4_f_02	1718.7185	(pause 1.11)	1719.8292
1541	VLD_se0_ag4_f_02	1719.8292	But,	1720.0927
1542	VLD_se0_ag4_f_02	1720.0927	(pause 0.46)	1720.5492
1543	VLD_se0_ag4_f_02	1720.5492	his last year in school,	1722.7297
1544	VLD_se0_ag4_f_02	1722.7297	(pause 0.74)	1723.4662
1545	VLD_se0_ag4_f_02	1723.4662	when they got out for Christmas,	1724.9896
1546	VLD_se0_ag4_f_02	1724.9896	(pause 0.22)	1725.2091
1547	VLD_se0_ag4_f_02	1725.2091	He just decide he'd get him a job, and he wasn't going back to school.	1728.6364
1548	VLD_se0_ag4_f_02	1728.6364	(pause 1.17)	1729.8042
1549	VLD_se0_ag4_f_02	1729.8042	Like in one half	1730.9193
1550	VLD_se0_ag4_f_02	1730.9193	(pause 0.10)	1731.0159
1551	VLD_se0_ag4_f_02	1731.0159	quarter from graduating. He the only one who didn't graduate.	1733.6413
1552	VLD_int_01	1735.3959	Hm.	1735.7384
1553	VLD_se0_ag4_f_02	1737.5076	Sunday. Yeah, they went to school.	1739.2424
1554	VLD_int_01	1741.4112	Do you have any grandkids?	1742.7414
1555	VLD_se0_ag4_f_02	1743.3736	I have	1744.2253
1556	VLD_se0_ag4_f_02	1744.2253	(pause 1.26)	1745.4897
1557	VLD_se0_ag4_f_02	1745.4897	you know. <laugh>	1746.2565
1558	VLD_se0_ag4_f_02	1746.2565	(pause 1.24)	1747.4989
1559	VLD_se0_ag4_f_02	1747.4989	My daughter lives in- I got one daughter lives in Boston, Massachusetts, she has two boys.	1752.4687
1560	VLD_se0_ag4_f_02	1752.4687	(pause 0.45)	1752.9209
1561	VLD_se0_ag4_f_02	1752.9209	One of them is	1753.4770
1562	VLD_se0_ag4_f_02	1753.4770	(pause 0.12)	1753.5972
1563	VLD_se0_ag4_f_02	1753.5972	thirty	1754.1284
1564	VLD_se0_ag4_f_02	1754.1284	(pause 0.68)	1754.8089
1565	VLD_se0_ag4_f_02	1754.8089	nine and twenty-nine.	1756.6923
1566	VLD_se0_ag4_f_02	1756.6923	(pause 1.37)	1758.0577
1567	VLD_se0_ag4_f_02	1758.0577	And the one t-	1758.7689
1568	VLD_se0_ag4_f_02	1758.7689	(pause 0.32)	1759.0938
1569	VLD_se0_ag4_f_02	1759.0938	thirty nine, he has six children.	1761.9240
1570	VLD_se0_ag4_f_02	1761.9240	(pause 0.66)	1762.5869
1571	VLD_se0_ag4_f_02	1762.5869	And	1762.8460
1572	VLD_se0_ag4_f_02	1762.8460	(pause 0.67)	1763.5177
1573	VLD_se0_ag4_f_02	1763.5177	I don't know how many grands	1765.0499
1574	VLD_se0_ag4_f_02	1765.0499	(pause 0.23)	1765.2782
1575	VLD_se0_ag4_f_02	1765.2782	he got.	1765.8445
1576	VLD_se0_ag4_f_02	1765.8445	(pause 2.21)	1768.0557
1577	VLD_se0_ag4_f_02	1768.0557	Now, I don't know how many grands she got, but he- I know he had six children. The other one just got married last year.	1773.9326
1578	VLD_se0_ag4_f_02	1773.9326	(pause 2.18)	1776.1131
1579	VLD_se0_ag4_f_02	1776.1131	/RD-NAME-2/ has one.	1777.4433
1580	VLD_se0_ag4_f_02	1777.4433	(pause 0.73)	1778.1721
1581	VLD_se0_ag4_f_02	1778.1721	/RD-NAME-2/ had one, so that's	1779.8448
1582	VLD_se0_ag4_f_02	1779.8448	(pause 0.39)	1780.2312
1583	VLD_se0_ag4_f_02	1780.2312	that's the grand children.	1781.2980
1584	VLD_int_01	1781.8600	But, you've got great grands.	1783.2268
1585	VLD_se0_ag4_f_02	1783.3280	Mm-hm.	1783.8058
1586	VLD_se0_ag4_f_02	1783.8058	(pause 0.15)	1783.9529
1587	VLD_se0_ag4_f_02	1783.9529	Yeah.	1784.2615
1588	VLD_se0_ag4_f_02	1784.2615	(pause 0.45)	1784.7069
1589	VLD_se0_ag4_f_02	1784.7069	Yeah, that's	1785.0830
1590	VLD_se0_ag4_f_02	1785.0830	(pause 0.09)	1785.1730
1591	VLD_se0_ag4_f_02	1785.1730	grand	1785.5000
1592	VLD_se0_ag4_f_02	1785.5000	(pause 0.10)	1785.6022
1593	VLD_se0_ag4_f_02	1785.6022	their son	1786.2276
1594	VLD_se0_ag4_f_02	1786.2276	(pause 0.50)	1786.7304
1595	VLD_se0_ag4_f_02	1786.7304	[grandson] I got. I think he got about six or seven.	1790.0074
1596	VLD_int_01	1786.9307	[Hm.]	1787.1882
1597	VLD_int_01	1791.2977	But they're not	1791.7801
1598	VLD_int_01	1791.7801	(pause 0.12)	1791.8986
1599	VLD_int_01	1791.8986	old	1792.1194
1600	VLD_int_01	1792.1194	(pause 0.08)	1792.2011
1601	VLD_int_01	1792.2011	so you're not great-great grandma yet?	1793.7300
1602	VLD_se0_ag4_f_02	1794.0734	Mm-mm.	1794.4331
1603	VLD_int_01	1794.5557	Mm-mm.	1794.8950
1604	VLD_int_01	1794.8950	(pause 0.14)	1795.0381
1605	VLD_int_01	1795.0381	But it's probably coming in a [few years. Mm-hm.]	1797.6164
1606	VLD_se0_ag4_f_02	1796.3206	[Mm-hm. Mm-hm.]	1797.6164
1607	VLD_se0_ag4_f_02	1797.8208	Mm-hm.	1798.3073
1608	VLD_int_01	1798.9392	What do you think is,	1800.6724
1609	VLD_int_01	1800.6724	(pause 1.09)	1801.7665
1610	VLD_int_01	1801.7665	What's the one lesson that you think you've given to your kids that	1804.8365
1611	VLD_int_01	1804.8365	(pause 0.31)	1805.1471
1612	VLD_int_01	1805.1471	was the most important lesson?	1806.4430
1613	VLD_se0_ag4_f_02	1807.1896	Work and take care of yourself.	1809.0700
1614	VLD_int_01	1811.3469	Why do you say that?	1811.9969
1615	VLD_se0_ag4_f_02	1812.9520	Because you	1813.6224
1616	VLD_se0_ag4_f_02	1813.6224	(pause 0.11)	1813.7328
1617	VLD_se0_ag4_f_02	1813.7328	er.	1813.9699
1618	VLD_se0_ag4_f_02	1813.9699	(pause 0.43)	1814.3950
1619	VLD_se0_ag4_f_02	1814.3950	If you take care of yourself, you won't have to depend on other people.	1818.0996
1620	VLD_int_01	1820.5140	Hm.	1820.7348
1621	VLD_int_01	1820.7348	(pause 0.29)	1821.0209
1622	VLD_int_01	1821.0209	That's important.	1821.7690
1623	VLD_se0_ag4_f_02	1822.0061	Mm-hm.	1822.4353
1624	VLD_int_01	1823.1261	What do you think,	1824.0541
1625	VLD_int_01	1824.0541	(pause 0.15)	1824.2012
1626	VLD_int_01	1824.2012	if you could do one thing over	1825.8513
1627	VLD_int_01	1825.8513	(pause 0.39)	1826.2437
1628	VLD_int_01	1826.2437	in life, not	1827.0449
1629	VLD_int_01	1827.0449	(pause 0.16)	1827.2084
1630	VLD_int_01	1827.2084	because you regret it. Just something you could do differently, what would it be?	1829.7715
1631	VLD_se0_ag4_f_02	1830.4527	Nursing.	1831.0700
1632	VLD_se0_ag4_f_02	1831.0700	(pause 0.86)	1831.9277
1633	VLD_se0_ag4_f_02	1831.9277	I likeded nursing.	1833.0035
1634	VLD_se0_ag4_f_02	1833.0035	(pause 0.74)	1833.7393
1635	VLD_se0_ag4_f_02	1833.7393	Cause um,	1834.5691
1636	VLD_se0_ag4_f_02	1834.5691	(pause 0.27)	1834.8425
1637	VLD_se0_ag4_f_02	1834.8425	I did go to nursing school.	1836.7678
1638	VLD_se0_ag4_f_02	1836.7678	(pause 1.71)	1838.4765
1639	VLD_se0_ag4_f_02	1838.4765	I got my little nurse's aide license way back there.	1841.7438
1640	VLD_se0_ag4_f_02	1841.7438	(pause 0.40)	1842.1448
1641	VLD_se0_ag4_f_02	1842.1448	I got those in Tampa though when I down there.	1844.6301
1642	VLD_se0_ag4_f_02	1844.6301	(pause 1.25)	1845.8765
1643	VLD_se0_ag4_f_02	1845.8765	And	1846.1935
1644	VLD_se0_ag4_f_02	1846.1935	(pause 0.58)	1846.7753
1645	VLD_se0_ag4_f_02	1846.7753	well, when I left here, I was working at Pineview.	1849.3259
1646	VLD_se0_ag4_f_02	1849.3259	(pause 0.57)	1849.8994
1647	VLD_se0_ag4_f_02	1849.8994	It	1850.0066
1648	VLD_se0_ag4_f_02	1850.0066	(pause 0.17)	1850.1745
1649	VLD_se0_ag4_f_02	1850.1745	/well/	1850.6501
1650	VLD_se0_ag4_f_02	1850.6501	(pause 0.45)	1851.1024
1651	VLD_se0_ag4_f_02	1851.1024	South Georgia Medical Center now, but it was Pineview General then.	1854.7794
1652	VLD_se0_ag4_f_02	1854.7794	(pause 0.76)	1855.5347
1653	VLD_se0_ag4_f_02	1855.5347	I worked there when they first opened. About nine months.	1858.7102
1654	VLD_se0_ag4_f_02	1858.7102	(pause 0.69)	1859.4003
1655	VLD_se0_ag4_f_02	1859.4003	So, I had to go to school to get your	1861.3389
1656	VLD_se0_ag4_f_02	1861.3389	(pause 0.13)	1861.4695
1657	VLD_se0_ag4_f_02	1861.4695	CPA	1862.3368
1658	VLD_se0_ag4_f_02	1862.3368	(pause 0.16)	1862.4953
1659	VLD_se0_ag4_f_02	1862.4953	license, they call it now, but it was a nurse's aide.	1865.6055
1660	VLD_se0_ag4_f_02	1865.6055	(pause 0.57)	1866.1734
1661	VLD_se0_ag4_f_02	1866.1734	So, I would do that.	1867.1246
1662	VLD_int_01	1868.4710	And, um.	1869.4363
1663	VLD_int_01	1869.4363	(pause 0.74)	1870.1777
1664	VLD_int_01	1870.1777	Why? What did you like about it?	1871.5112
1665	VLD_se0_ag4_f_02	1871.8750	I just like taking care of people, seeing that they comfortable.	1875.2124
1666	VLD_se0_ag4_f_02	1875.2124	(pause 0.52)	1875.7347
1667	VLD_se0_ag4_f_02	1875.7347	You know.	1876.1777
1668	VLD_se0_ag4_f_02	1876.1777	(pause 0.70)	1876.8818
1669	VLD_se0_ag4_f_02	1876.8818	I have a lot of patience with old folk. That's all I got for customers (laughing) now, is old folk.	1881.8186
1670	VLD_se0_ag4_f_02	1881.8186	(pause 0.27)	1882.0844
1671	VLD_se0_ag4_f_02	1882.0844	I have to help 'em, many people in and out of their	1883.8143
1672	VLD_se0_ag4_f_02	1883.8143	(pause 0.18)	1883.9948
1673	VLD_se0_ag4_f_02	1883.9948	chair	1884.5544
1674	VLD_se0_ag4_f_02	1884.5544	(pause 0.17)	1884.7249
1675	VLD_se0_ag4_f_02	1884.7249	put them in. (laughing)	1885.5956
1676	VLD_int_01	1886.2251	[And /all 'em remember/.]	1887.3315
1677	VLD_se0_ag4_f_02	1886.3789	[Some of 'em, I-]	1887.0378
1678	VLD_se0_ag4_f_02	1887.8958	I used to.	1888.8423
1679	VLD_se0_ag4_f_02	1888.8423	(pause 0.64)	1889.4858
1680	VLD_se0_ag4_f_02	1889.4858	Now I had	1890.0547
1681	VLD_se0_ag4_f_02	1890.0547	(pause 0.09)	1890.1479
1682	VLD_se0_ag4_f_02	1890.1479	two one time, I used to have to go get and bring t- t-	1893.0611
1683	VLD_se0_ag4_f_02	1893.0611	(pause 0.17)	1893.2290
1684	VLD_se0_ag4_f_02	1893.2290	get their hair done.	1894.2268
1685	VLD_se0_ag4_f_02	1894.2268	(pause 0.16)	1894.3854
1686	VLD_se0_ag4_f_02	1894.3854	But they died.	1895.3506
1687	VLD_se0_ag4_f_02	1895.3506	(pause 1.61)	1896.9581
1688	VLD_se0_ag4_f_02	1896.9581	Mm.	1897.1446
1689	VLD_int_01	1897.4850	And you been just.	1898.2731
1690	VLD_se0_ag4_f_02	1898.2731	Mm. [And then I] worked in a nursing home for	1900.6978
1691	VLD_int_01	1898.7254	[And you just.]	1899.3269
1692	VLD_se0_ag4_f_02	1901.2666	oh, about seven years out there, um	1903.4804
1693	VLD_se0_ag4_f_02	1903.4804	(pause 0.51)	1903.9933
1694	VLD_se0_ag4_f_02	1903.9933	I'd go out there and do their hair on Wednesdays.	1905.9564
1695	VLD_int_01	1907.9847	You still do that?	1908.6142
1696	VLD_se0_ag4_f_02	1908.7821	Mm-mm.	1909.2099
1697	VLD_se0_ag4_f_02	1909.2099	(pause 0.76)	1909.9746
1698	VLD_se0_ag4_f_02	1909.9746	No. I had surgery, and I	1911.6673
1699	VLD_se0_ag4_f_02	1911.6673	(pause 0.09)	1911.7605
1700	VLD_se0_ag4_f_02	1911.7605	couldn't lift and help with 'em, you know, getting 'em in and out the shampoo bowl and I sh-	1915.9420
1701	VLD_se0_ag4_f_02	1915.9420	(pause 0.23)	1916.1751
1702	VLD_se0_ag4_f_02	1916.1751	I had to stop that cause the	1917.7092
1703	VLD_se0_ag4_f_02	1917.7092	(pause 0.51)	1918.2175
1704	VLD_se0_ag4_f_02	1918.2175	Nurses are real lazy now, they ain't like they used to be.	1921.2379
1705	VLD_se0_ag4_f_02	1921.2379	(pause 0.97)	1922.2031
1706	VLD_se0_ag4_f_02	1922.2031	They wouldn't	1922.7487
1707	VLD_se0_ag4_f_02	1922.7487	(pause 0.61)	1923.3595
1708	VLD_se0_ag4_f_02	1923.3595	change and wouldn't bring 'em in there, so I told the lady I had to stop	1926.7054
1709	VLD_se0_ag4_f_02	1926.7054	(pause 0.08)	1926.7893
1710	VLD_se0_ag4_f_02	1926.7893	but, I used to go out there every Wednesday.	1928.9576
1711	VLD_se0_ag4_f_02	1928.9576	(pause 1.36)	1930.3145
1712	VLD_se0_ag4_f_02	1930.3145	I had two nursing home.	1931.8719
1713	VLD_se0_ag4_f_02	1931.8719	(pause 0.68)	1932.5562
1714	VLD_se0_ag4_f_02	1932.5562	Heritage House and Holly Hill.	1934.2712
1715	VLD_int_01	1934.2628	Mm-hm.	1934.8969
1716	VLD_se0_ag4_f_02	1936.1746	I did that for about ten years alone.	1938.4958
1717	VLD_int_01	1940.5183	What do you think is-	1942.3555
1718	VLD_int_01	1942.3555	(pause 0.57)	1942.9290
1719	VLD_int_01	1942.9290	When you think of your greatest accomplishment, the thing that you're the most proud of, what is it?	1946.9426
1720	VLD_se0_ag4_f_02	1948.2762	Taking care of myself.	1949.5492
1721	VLD_se0_ag4_f_02	1949.5492	(pause 0.42)	1949.9688
1722	VLD_se0_ag4_f_02	1949.9688	[<laugh>]	1951.9762
1723	VLD_int_01	1950.3838	[<laugh>]	1951.2278
1724	VLD_int_01	1952.6103	Cause your husband's	1953.3004
1725	VLD_int_01	1953.3004	(pause 0.14)	1953.4450
1726	VLD_int_01	1953.4450	been dead for ho-	1954.2890
1727	VLD_se0_ag4_f_02	1954.4044	[Uh. This last one-] twen- in two, in um, two thou-	1957.9715
1728	VLD_int_01	1954.4044	[a long.]	1955.4862
1729	VLD_se0_ag4_f_02	1958.2420	well.	1958.7595
1730	VLD_se0_ag4_f_02	1958.7595	(pause 5.30)	1964.0601
1731	VLD_se0_ag4_f_02	1964.0601	Uh.	1964.2933
1732	VLD_se0_ag4_f_02	1964.2933	(pause 0.61)	1964.8994
1733	VLD_se0_ag4_f_02	1964.8994	Nineteen, um	1966.2657
1734	VLD_se0_ag4_f_02	1966.2657	(pause 1.64)	1967.9012
1735	VLD_se0_ag4_f_02	1967.9012	ninety-five.	1968.9317
1736	VLD_int_01	1969.5472	So, you got remarried?	1970.4751
1737	VLD_se0_ag4_f_02	1970.6476	Uh-huh.	1971.1279
1738	VLD_se0_ag4_f_02	1971.1279	(pause 0.30)	1971.4263
1739	VLD_se0_ag4_f_02	1971.4263	Okay.	1971.7807
1740	VLD_se0_ag4_f_02	1971.7807	(pause 0.36)	1972.1398
1741	VLD_se0_ag4_f_02	1972.1398	[And I-] I was married to him ten years. /RD-NAME-3/.	1975.0343
1742	VLD_int_01	1972.1771	[So.]	1972.5178
1743	VLD_se0_ag4_f_02	1976.1580	<ts> And he died of a heart attack.	1978.2563
1744	VLD_se0_ag4_f_02	1978.2563	(pause 1.45)	1979.7022
1745	VLD_se0_ag4_f_02	1979.7022	And	1980.1359
1746	VLD_se0_ag4_f_02	1980.1359	(pause 1.63)	1981.7632
1747	VLD_se0_ag4_f_02	1981.7632	we got married in	1982.8812
1748	VLD_se0_ag4_f_02	1982.8812	(pause 0.70)	1983.5806
1749	VLD_se0_ag4_f_02	1983.5806	eighty-five and he died in ninety-five.	1986.2058
1750	VLD_se0_ag4_f_02	1986.2058	(pause 1.42)	1987.6280
1751	VLD_se0_ag4_f_02	1987.6280	[Mm-hm.]	1988.2482
1752	VLD_int_01	1988.1456	[So] how'd you meet him?	1989.0257
1753	VLD_se0_ag4_f_02	1990.0842	Church.	1990.8349
1754	VLD_se0_ag4_f_02	1990.8349	(pause 0.35)	1991.1893
1755	VLD_se0_ag4_f_02	1991.1893	[<laugh>]	1993.2456
1756	VLD_int_01	1992.7514	[<laugh>]	1993.2456
1757	VLD_se0_ag4_f_02	1993.8973	Sk- in church. <laugh>	1995.3008
1758	VLD_se0_ag4_f_02	1995.3008	(pause 0.51)	1995.8137
1759	VLD_se0_ag4_f_02	1995.8137	And he was a pastor, different churches, so	1998.4389
1760	VLD_se0_ag4_f_02	1998.4389	(pause 0.73)	1999.1710
1761	VLD_se0_ag4_f_02	1999.1710	we went around for a while and then I used to go to all these conventions where churches go	2003.9960
1762	VLD_se0_ag4_f_02	2003.9960	(pause 0.09)	2004.0892
1763	VLD_se0_ag4_f_02	2004.0892	to out of town	2005.4275
1764	VLD_se0_ag4_f_02	2005.4275	(pause 0.12)	2005.5487
1765	VLD_se0_ag4_f_02	2005.5487	and them things like that.	2006.8977
1766	VLD_se0_ag4_f_02	2006.8977	(pause 1.58)	2008.4737
1767	VLD_se0_ag4_f_02	2008.4737	But, that was a long time ago.	2010.3529
1768	VLD_se0_ag4_f_02	2010.3529	(pause 1.01)	2011.3636
1769	VLD_se0_ag4_f_02	2011.3636	And I attended a lot of state conventions and things with the hairdressers, and I went	2015.9099
1770	VLD_se0_ag4_f_02	2015.9099	(pause 0.08)	2015.9892
1771	VLD_se0_ag4_f_02	2015.9892	to, um,	2016.5709
1772	VLD_se0_ag4_f_02	2016.5709	(pause 0.73)	2017.2983
1773	VLD_se0_ag4_f_02	2017.2983	we used to have something called State Convention, then we had the national.	2021.0006
1774	VLD_se0_ag4_f_02	2021.0006	(pause 0.55)	2021.5462
1775	VLD_se0_ag4_f_02	2021.5462	We've been to Washington twice.	2023.5128
1776	VLD_se0_ag4_f_02	2023.5128	(pause 1.52)	2025.0282
1777	VLD_se0_ag4_f_02	2025.0282	And you get to, um,	2026.2453
1778	VLD_se0_ag4_f_02	2026.2453	(pause 0.94)	2027.1825
1779	VLD_se0_ag4_f_02	2027.1825	let me see, I got my-	2028.2911
1780	VLD_se0_ag4_f_02	2028.2911	(pause 1.61)	2029.8998
1781	VLD_se0_ag4_f_02	2029.8998	I was trying to look at my diplomas I got. I think I got this one in	2033.5835
1782	VLD_se0_ag4_f_02	2033.5835	(pause 2.79)	2036.3708
1783	VLD_se0_ag4_f_02	2036.3708	Miami.	2036.9723
1784	VLD_se0_ag4_f_02	2036.9723	(pause 1.37)	2038.3432
1785	VLD_se0_ag4_f_02	2038.3432	I got one in Washington at-	2040.0253
1786	VLD_se0_ag4_f_02	2040.0253	(pause 0.18)	2040.2025
1787	VLD_se0_ag4_f_02	2040.2025	But, I think this one says Detroit.	2042.6645
1788	VLD_se0_ag4_f_02	2042.6645	(pause 0.95)	2043.6111
1789	VLD_se0_ag4_f_02	2043.6111	And then I got my	2044.4877
1790	VLD_int_01	2047.6946	Oh, this is where Russell's Vanity Box comes	2050.6369
1791	VLD_int_01	2050.6369	(pause 0.09)	2050.7255
1792	VLD_int_01	2050.7255	from. [That's your] name before you got remarried.	2052.6688
1793	VLD_se0_ag4_f_02	2050.8608	[Mm-hm.]	2051.3177
1794	VLD_se0_ag4_f_02	2051.3177	(pause 1.35)	2052.6688
1795	VLD_se0_ag4_f_02	2052.6688	Yeah.	2052.9952
1796	VLD_se0_ag4_f_02	2053.2517	Mm-hm.	2053.5128
1797	VLD_int_01	2053.5128	Oh. [Okay.]	2054.5237
1798	VLD_se0_ag4_f_02	2054.3605	[Yeah.] That's i- so, I just kept it like.	2056.3236
1799	VLD_int_01	2056.4308	Mm-hm.	2057.1396
1800	VLD_se0_ag4_f_02	2057.5732	Everything's in Russell. And I had another one that.	2060.4258
1801	VLD_int_01	2060.4771	And this is-	2060.9946
1802	VLD_int_01	2060.9946	(pause 0.10)	2061.0926
1803	VLD_int_01	2061.0926	This your national	2062.2070
1804	VLD_int_01	2062.2070	(pause 0.17)	2062.3749
1805	VLD_int_01	2062.3749	from-	2062.6640
1806	VLD_int_01	2062.6640	(pause 0.21)	2062.8691
1807	VLD_int_01	2062.8691	for your-	2063.4380
1808	VLD_int_01	2063.4380	(pause 0.55)	2063.9929
1809	VLD_int_01	2063.9929	for beauty.	2064.6119
1810	VLD_se0_ag4_f_02	2064.7704	Mm-hm. Actually no,	2066.1134
1811	VLD_se0_ag4_f_02	2066.1134	(pause 0.12)	2066.2299
1812	VLD_se0_ag4_f_02	2066.2299	uh, beauty [/center/.]	2067.2744
1813	VLD_int_01	2066.8314	[And then] this one is. What's that one? The same?	2068.6546
1814	VLD_se0_ag4_f_02	2068.7153	[The same.]	2069.2795
1815	VLD_int_01	2068.7899	[That's no-/]	2069.1442
1816	VLD_se0_ag4_f_02	2069.3447	[Mm-hm.]	2069.9976
1817	VLD_int_01	2069.3447	[Mm-hm.]	2069.9976
1818	VLD_se0_ag4_f_02	2071.1948	This the one I got in Washington DC.	2073.4050
1819	VLD_se0_ag4_f_02	2073.4050	(pause 0.68)	2074.0811
1820	VLD_se0_ag4_f_02	2074.0811	After I got my doctor's	2075.9509
1821	VLD_se0_ag4_f_02	2075.9509	(pause 0.90)	2076.8544
1822	VLD_se0_ag4_f_02	2076.8544	I got one when I was in Maine.	2079.0226
1823	VLD_se0_ag4_f_02	2079.0226	(pause 0.63)	2079.6521
1824	VLD_se0_ag4_f_02	2079.6521	So, I did that for about	2080.8365
1825	VLD_se0_ag4_f_02	2080.8365	(pause 0.11)	2080.9437
1826	VLD_se0_ag4_f_02	2080.9437	twelve years. [Every]	2082.4813
1827	VLD_int_01	2082.0011	[And you] went [around and.]	2083.1015
1828	VLD_se0_ag4_f_02	2082.9290	[Mm-hm.] Til I	2083.9222
1829	VLD_se0_ag4_f_02	2084.2779	finished and got the doctors.	2086.0219
1830	VLD_int_01	2087.9139	Now, which convent- now, okay. So, you traveled a lot, you met your husband in church, your-	2092.1757
1831	VLD_int_01	2092.1757	(pause 0.11)	2092.2830
1832	VLD_int_01	2092.2830	your	2092.4835
1833	VLD_int_01	2092.4835	(pause 0.10)	2092.5814
1834	VLD_int_01	2092.5814	second husband in church.	2093.8159
1835	VLD_int_01	2093.8159	(pause 1.11)	2094.9304
1836	VLD_int_01	2094.9304	And you got to travel in all these places. What was your favorite place?	2097.4623
1837	VLD_se0_ag4_f_02	2099.0932	I- I think we went to Chicago.	2100.8324
1838	VLD_se0_ag4_f_02	2100.8324	(pause 0.33)	2101.1588
1839	VLD_se0_ag4_f_02	2101.1588	I liked Co- Chicago. We went in State Convention in Chicago.	2105.0757
1840	VLD_int_01	2106.0024	Why? What made Chicago so?	2107.5785
1841	VLD_se0_ag4_f_02	2108.3712	Uh.	2108.5764
1842	VLD_se0_ag4_f_02	2108.5764	(pause 0.31)	2108.8841
1843	VLD_se0_ag4_f_02	2108.8841	Well, when we- we always had a-	2111.1456
1844	VLD_se0_ag4_f_02	2111.1456	(pause 2.08)	2113.2241
1845	VLD_se0_ag4_f_02	2113.2241	what we call it. When the last day, we have like a	2115.9659
1846	VLD_se0_ag4_f_02	2115.9659	(pause 0.12)	2116.0825
1847	VLD_se0_ag4_f_02	2116.0825	tour of the city.	2117.2750
1848	VLD_se0_ag4_f_02	2117.2750	(pause 0.54)	2117.8159
1849	VLD_se0_ag4_f_02	2117.8159	And I just liked Chicago.	2119.3500
1850	VLD_se0_ag4_f_02	2119.3500	(pause 0.54)	2119.8922
1851	VLD_se0_ag4_f_02	2119.8922	And they k- had us on a boat ride.	2121.8680
1852	VLD_se0_ag4_f_02	2121.8680	(pause 0.99)	2122.8565
1853	VLD_se0_ag4_f_02	2122.8565	I didn't	2123.3217
1854	VLD_se0_ag4_f_02	2123.3217	(pause 0.16)	2123.4802
1855	VLD_se0_ag4_f_02	2123.4802	care too much about that (laughing)	2125.0423
1856	VLD_se0_ag4_f_02	2125.0423	(pause 0.39)	2125.4340
1857	VLD_se0_ag4_f_02	2125.4340	but, I did like it. <laugh>	2127.3178
1858	VLD_int_01	2127.4297	You said, I don't need to be on this [boat.]	2128.9319
1859	VLD_se0_ag4_f_02	2128.6747	[Mm-mm]. I don't really like this.	2130.2309
1860	VLD_se0_ag4_f_02	2130.7998	I likeded Michigan too. Detroit, Michigan was	2133.8447
1861	VLD_se0_ag4_f_02	2133.8447	(pause 0.11)	2133.9519
1862	VLD_se0_ag4_f_02	2133.9519	pretty good. And Miami, was rough, I didn't like that.	2136.9770
1863	VLD_int_01	2137.1822	Why was it rough?	2137.8443
1864	VLD_se0_ag4_f_02	2139.3178	Oh, the- the- the housing	2141.5082
1865	VLD_se0_ag4_f_02	2141.5082	(pause 0.25)	2141.7600
1866	VLD_se0_ag4_f_02	2141.7600	place, the hotels and all wasn't	2143.7044
1867	VLD_se0_ag4_f_02	2143.7044	(pause 1.15)	2144.8515
1868	VLD_se0_ag4_f_02	2144.8515	like we usually have.	2146.1944
1869	VLD_int_01	2146.2877	Mm. Mm-hm.	2147.2424
1870	VLD_se0_ag4_f_02	2149.7184	Yeah.	2150.0868
1871	VLD_int_01	2150.0868	So, if you could go-	2151.0054
1872	VLD_int_01	2151.0054	(pause 0.09)	2151.0986
1873	VLD_int_01	2151.0986	Where's some place that you want to go that you've never been?	2153.5501
1874	VLD_int_01	2153.5501	(pause 1.95)	2155.4992
1875	VLD_int_01	2155.4992	Anywhere in the world?	2156.4645
1876	VLD_se0_ag4_f_02	2157.6442	<ts> I really want to go	2159.2902
1877	VLD_se0_ag4_f_02	2159.2902	(pause 0.12)	2159.4056
1878	VLD_se0_ag4_f_02	2159.4056	to um,	2160.0397
1879	VLD_se0_ag4_f_02	2160.0397	(pause 2.41)	2162.4505
1880	VLD_se0_ag4_f_02	2162.4505	uh, Vegas.	2163.4437
1881	VLD_se0_ag4_f_02	2163.4437	(pause 2.49)	2165.9325
1882	VLD_se0_ag4_f_02	2165.9325	Yeah.	2166.3848
1883	VLD_se0_ag4_f_02	2166.3848	(pause 0.17)	2166.5573
1884	VLD_se0_ag4_f_02	2166.5573	Vegas.	2167.1029
1885	VLD_int_01	2167.8723	Mkay.	2168.3059
1886	VLD_se0_ag4_f_02	2168.3992	[Mm-hm.]	2168.8375
1887	VLD_int_01	2168.6463	[Well,]	2168.8375
1888	VLD_int_01	2168.9541	why do you wanna go to [Vegas?]	2170.1478
1889	VLD_se0_ag4_f_02	2169.9286	[I] just wanna go there.	2171.2657
